id,title,condition,price,currency_id,available_quantity,sold_quantity,buying_mode,listing_type_id,stop_time,permalink,thumbnail,category_id,domain_id,Marca,Color,Condición del ítem,Modelo,Formato de venta,Unidades por pack,Unidades por envase,Color principal,Código universal de producto,Largo del paquete,Peso del paquete,Peso neto,Conservación del producto,Línea
MLA1675590742,Guantes De Nitrilo Negro Talle S X 100 Unidades Marca Dexal,new,6559.18,ARS,1,,buy_it_now,gold_special,2044-02-15T04:00:00.000Z,https://www.mercadolibre.com.ar/guantes-de-nitrilo-negro-talle-s-x-100-unidades-marca-dexal/p/MLA18918596,http://http2.mlstatic.com/D_941046-MLU72570328300_112023-I.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Dexal,Negro,Nuevo,,Unidad,1,100,,,,,,,
MLA1387939219,Caja De Guantes Nitrilo Negros Alumax S/polvo  X100 U.,new,6200.0,ARS,1,,buy_it_now,gold_special,2043-09-08T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1387939219-caja-de-guantes-nitrilo-negros-alumax-spolvo-x100-u-_JM,http://http2.mlstatic.com/D_852576-MLA71675865663_092023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Alumax,,Nuevo,Nitrilo,Pack,5,100,,,,,,,
MLA1400967413,Guantes De Nitrilo Mediglove Color Lavanda/lila X 100u Talle Xl Unidades Por Envase 100,new,6743.44,ARS,200,,buy_it_now,gold_special,2043-12-28T04:00:00.000Z,https://www.mercadolibre.com.ar/guantes-de-nitrilo-mediglove-color-lavandalila-x-100u-talle-xl-unidades-por-envase-100/p/MLA18616873,http://http2.mlstatic.com/D_788862-MLA48772239163_012022-I.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Mediglove,Lavanda,Nuevo,Nitrilo,Unidad,1,100,,7798188570325,20.2 cm,440 g,,,
MLA1424784899,Guantes Coronet Nitrilo Violeta Talle Xl 90 Unidades,new,8149.6,ARS,1,,buy_it_now,gold_special,2044-04-29T04:00:00.000Z,https://www.mercadolibre.com.ar/guantes-coronet-nitrilo-violeta-talle-xl-90-unidades/p/MLA36479092,http://http2.mlstatic.com/D_744732-MLU76134990805_052024-I.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Coronet,Violeta,Nuevo,,Unidad,1,90,Violeta,7791914001360,20.4 cm,440 g,,,
MLA1395654739,Guantes De Nitrilo Blanco | Euromix | Caja X100 Uni,new,6584.0,ARS,1,,buy_it_now,gold_special,2043-11-08T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1395654739-guantes-de-nitrilo-blanco-euromix-caja-x100-uni-_JM,http://http2.mlstatic.com/D_901692-MLA72786928880_112023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Euromix,,Nuevo,Nitrilo Blanco,Unidad,1,100,,,,,,,
MLA1420729739,Guante Nitrilo Negro Examen Sin Polvo Caja X100u,new,7881.34,ARS,1,,buy_it_now,gold_special,2044-04-05T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1420729739-guante-nitrilo-negro-examen-sin-polvo-caja-x100u-_JM,http://http2.mlstatic.com/D_649972-MLA75551066894_042024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Dexal Euromix Topsal,,Nuevo,Nitrilo Negro,Unidad,1,100,,,,,,,
MLA1157509647,Guante De Nitrilo Rosa Perlado Printex X 100un Talle Mediano,new,7653.0,ARS,250,,buy_it_now,gold_special,2042-08-19T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1157509647-guante-de-nitrilo-rosa-perlado-printex-x-100un-talle-mediano-_JM,http://http2.mlstatic.com/D_885529-MLA51263035115_082022-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Printex,,Nuevo,Nitrilo Rosa,Unidad,1,,,,,,,,
MLA1652602624,Guantes De Nitrilo Negro Reforzado Anmat Cajon 10cajas X100u,new,85000.0,ARS,500,,buy_it_now,gold_special,2044-01-27T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1652602624-guantes-de-nitrilo-negro-reforzado-anmat-cajon-10cajas-x100u-_JM,http://http2.mlstatic.com/D_668912-MLA74842844934_032024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,ONE GLOVE,,Nuevo,Nitrilo Negro,Pack,10,100,,,,,,,
MLA935811596,Guantes De Nitrilo Descartables X 100 Unidades ''m'',new,6310.0,ARS,1,,buy_it_now,gold_special,2041-08-20T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-935811596-guantes-de-nitrilo-descartables-x-100-unidades-m-_JM,http://http2.mlstatic.com/D_659930-MLA76640834550_062024-I.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,ELIT/TOP GLOVE/POWERCREST/SUPLIMED,,Nuevo,Nitrilo / Talle Medium,Pack,100,100,,7798130180503,,,,,
MLA1678758166,Guantes Nitrilo Negro | Bulto X10 Cajas De 100 C/u | Euromix,new,60930.0,ARS,50,,buy_it_now,gold_special,2044-02-17T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1678758166-guantes-nitrilo-negro-bulto-x10-cajas-de-100-cu-euromix-_JM,http://http2.mlstatic.com/D_877982-MLA76137444618_052024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,ONE GLOVE,,Nuevo,Nitrilo Negro,Pack,10,100,,,,,,,
MLA936067484,Guantes Nitrilo Negro Descartable Powercrest Caja X 100unid.,new,7200.0,ARS,500,,buy_it_now,gold_special,2041-08-21T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-936067484-guantes-nitrilo-negro-descartable-powercrest-caja-x-100unid-_JM,http://http2.mlstatic.com/D_904201-MLA73736517104_012024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Powercrest,,Nuevo,Guante De Nitrilo Color Celeste Sin Talco Ni Látex Grado Quirúrgico o Médico,Unidad,1,100,,,,,,,
MLA1132352247,Guantes De Nitrilo Mediglove Color Lavanda Lila X 100 Talle M,new,8069.03,ARS,1,,buy_it_now,gold_special,2042-04-10T04:00:00.000Z,https://www.mercadolibre.com.ar/guantes-de-nitrilo-mediglove-color-lavanda-lila-x-100-talle-m/p/MLA18616871,http://http2.mlstatic.com/D_788862-MLA48772239163_012022-I.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Mediglove,Lavanda,Nuevo,,Unidad,1,100,,77981885703497798188570301,20.2 cm,380 g,,,
MLA1427814165,Guantes De Nitrilo Caja X 100 Talle S / M / L Azul Y Negro,new,6440.0,ARS,100,,buy_it_now,gold_special,2044-05-16T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1427814165-guantes-de-nitrilo-caja-x-100-talle-s-m-l-azul-y-negro-_JM,http://http2.mlstatic.com/D_878494-MLA76525490225_052024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Euromix,,Nuevo,Nitrilo,Pack,100,100,,,,,,,
MLA1133842652,Guantes Descartables Antideslizantes Np Color Lavanda Talle Xl De Nitrilo X 100 Unidades,new,10840.0,ARS,1,,buy_it_now,gold_special,2042-04-20T04:00:00.000Z,https://www.mercadolibre.com.ar/guantes-descartables-antideslizantes-np-color-lavanda-talle-xl-de-nitrilo-x-100-unidades/p/MLA18616482,http://http2.mlstatic.com/D_714613-MLU72636830873_112023-I.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,NP,Lavanda,Nuevo,,Unidad,1,100,,7792904001179,11.2 cm,460 g,,,
MLA1155272307,5 Cajas Guantes De Nitrilo Reforzados Varios Colores X 100,new,39350.0,ARS,100,,buy_it_now,gold_special,2042-08-14T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1155272307-5-cajas-guantes-de-nitrilo-reforzados-varios-colores-x-100-_JM,http://http2.mlstatic.com/D_939401-MLA71783260195_092023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Euromix - Printex - Coronet - Suplimed - Dexal - Top Glove,,Nuevo,,Pack,500,1,,,,,,,
MLA1652537426,Guantes De Nitrilo Rosa Resistente Reforzado Caja X 100u,new,8299.0,ARS,5000,,buy_it_now,gold_special,2044-01-27T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1652537426-guantes-de-nitrilo-rosa-resistente-reforzado-caja-x-100u-_JM,http://http2.mlstatic.com/D_643211-MLA74842822250_032024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,ONE GLOVE,,Nuevo,Nitrilo rosa,Pack,100,100,,,,,,,
MLA1394216883,Guantes De Nitrilo Negro | Euromix | Caja X100 U.,new,6743.0,ARS,1,,buy_it_now,gold_special,2043-10-27T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1394216883-guantes-de-nitrilo-negro-euromix-caja-x100-u-_JM,http://http2.mlstatic.com/D_638495-MLA72556985702_112023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Euromix,,Nuevo,Nitrilo Negro,Unidad,1,100,,,,,,,
MLA1293938217,Guantes Descartables  De Nitrilo Negro Caja X 100 Unidades.,new,10172.6,ARS,1,,buy_it_now,gold_special,2042-12-24T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1293938217-guantes-descartables-de-nitrilo-negro-caja-x-100-unidades-_JM,http://http2.mlstatic.com/D_633950-MLA53085847971_122022-O.jpg,MLA454849,MLA-DISPOSABLE_GLOVES,Euromix,,Nuevo,Examinación,Caja,100,100,,,,,,,
MLA856898859,Guantes De Nitrilo Antialergicos Caja X 100 Unidades,new,6350.0,ARS,150,,buy_it_now,gold_special,2040-05-16T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-856898859-guantes-de-nitrilo-antialergicos-caja-x-100-unidades-_JM,http://http2.mlstatic.com/D_794744-MLA46223282336_052021-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Coronet,,Nuevo,Nitrilo,Unidad,1,100,,,,,,,
MLA1558261058,Guantes De Nitrilo Azul | Powercrest | Caja X100 Uni,new,6289.0,ARS,100,,buy_it_now,gold_special,2043-11-02T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1558261058-guantes-de-nitrilo-azul-powercrest-caja-x100-uni-_JM,http://http2.mlstatic.com/D_917120-MLA72793947001_112023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Powercrest,,Nuevo,,Unidad,1,100,,,,,,,
MLA1770009212,Caja De Guantes Nitrilo Negro | Reforzado Con Anmat X 100uni,new,6289.0,ARS,500,,buy_it_now,gold_special,2044-05-07T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1770009212-caja-de-guantes-nitrilo-negro-reforzado-con-anmat-x-100uni-_JM,http://http2.mlstatic.com/D_747255-MLA76130053584_052024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,DEXAL - AS - TOP GLOVE-NP-PRINTEX-EUROMIX-ELIT-POWERCREST,,Nuevo,,Unidad,1,100,,,,,,,
MLA1421281256,Cajon Guantes Nitrilo Negro Reforzado Con Anmat 10x100u,new,79999.0,ARS,500,,buy_it_now,gold_special,2043-05-15T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1421281256-cajon-guantes-nitrilo-negro-reforzado-con-anmat-10x100u-_JM,http://http2.mlstatic.com/D_707806-MLA74842555958_032024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,ONE GLOVE,,Nuevo,Nitrilo Negro,Pack,10,100,,,,,,,
MLA1797227624,Guantes Nitrilo Negro Cajon Bulto Cerrado Marca Suplimed Talle L (large) 10 Cajas X 100 (total 1000 Guantes),new,59990.0,ARS,500,,buy_it_now,gold_special,2044-05-30T04:00:00.000Z,https://www.mercadolibre.com.ar/guantes-nitrilo-negro-cajon-bulto-cerrado-marca-suplimed-talle-l-large-10-cajas-x-100-total-1000-guantes/p/MLA37447327,http://http2.mlstatic.com/D_929766-MLU76593688780_062024-I.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,suplimed,Negro,Nuevo,Nitrilo Negro,Pack,10,100,Negro,,,,,,
MLA1408975449,Guantes Nitrilo Negro | Powercrest | Cajón X1.000 Unidades,new,60930.0,ARS,250,,buy_it_now,gold_special,2044-02-09T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1408975449-guantes-nitrilo-negro-powercrest-cajon-x1000-unidades-_JM,http://http2.mlstatic.com/D_615678-MLA72719617600_112023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Powercrest,,Nuevo,Nitrilo Negro,Pack,10,1000,,,,,,,
MLA1149525341,Guante De Nitrilo Rosa Perlado Printex X 100un Talle Small,new,7653.0,ARS,500,,buy_it_now,gold_special,2042-07-29T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1149525341-guante-de-nitrilo-rosa-perlado-printex-x-100un-talle-small-_JM,http://http2.mlstatic.com/D_800895-MLA50987836382_082022-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Printex,,Nuevo,Nitrilo Rosa,Unidad,1,,,,,,,,
MLA1409013631,Guantes Nitrilo Negro Powercrest | Bulto Cajon 10 Cajas 100,new,60930.0,ARS,250,,buy_it_now,gold_special,2044-02-09T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1409013631-guantes-nitrilo-negro-powercrest-bulto-cajon-10-cajas-100-_JM,http://http2.mlstatic.com/D_615678-MLA72719617600_112023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Powercrest,,Nuevo,Nitrilo Negro,Pack,10,1000,,,,,,,
MLA1320242408,Guantes De Nitrilo Descartables Negro Dexal X100 Xs S M L,new,7082.0,ARS,50,,buy_it_now,gold_special,2043-01-20T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1320242408-guantes-de-nitrilo-descartables-negro-dexal-x100-xs-s-m-l-_JM,http://http2.mlstatic.com/D_843664-MLA69835032840_062023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Dexal,,Nuevo,Nitrilo Negro,Unidad,1,100,,,,,,,
MLA1770045684,Caja Guantes Nitrilo Negro O Azul | Reforzado Anmat X 100,new,6289.0,ARS,500,,buy_it_now,gold_special,2044-05-07T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1770045684-caja-guantes-nitrilo-negro-o-azul-reforzado-anmat-x-100-_JM,http://http2.mlstatic.com/D_762253-MLA76323429313_052024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,ONE GLOVE,,Nuevo,Nitrilo negro,Unidad,1,100,,,,,,,
MLA710161515,Guantes De Nitrilo Descartables X 100 Unidades,new,7486.0,ARS,200,,buy_it_now,gold_special,2038-02-23T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-710161515-guantes-de-nitrilo-descartables-x-100-unidades-_JM,http://http2.mlstatic.com/D_898249-MLA44505638920_012021-O.jpg,MLA454849,MLA-DISPOSABLE_GLOVES,Dexal,,Nuevo,Guante Nitrilo,Pack,1,100,,,,,,,
MLA1668600858,Guantes Nitrilo Negro Printex Reforzados Anmat X 100 Talle S,new,7849.51,ARS,1,,buy_it_now,gold_special,2044-02-09T04:00:00.000Z,https://www.mercadolibre.com.ar/guantes-nitrilo-negro-printex-reforzados-anmat-x-100-talle-s/p/MLA32974333,http://http2.mlstatic.com/D_728939-MLU74397974660_022024-I.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Printex,Negro,Nuevo,Nitrilo Negro,Pack,10,100,,07792366256667,,,,,
MLA1316064319,Guantes Nitrilo Rosa Sin Polvo Caja 100u  Mninsumos,new,7599.0,ARS,1,,buy_it_now,gold_special,2043-06-17T13:49:07.000Z,https://articulo.mercadolibre.com.ar/MLA-1316064319-guantes-nitrilo-rosa-sin-polvo-caja-100u-mninsumos-_JM,http://http2.mlstatic.com/D_789155-MLA53379930937_012023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Euromix,,Nuevo,Nitrilo,Unidad,1,100,,,,,,,
MLA1426160749,Guantes Nitrilo Negro Cajon Bulto Por Mayor 10 Cajas X 100!!,new,60930.0,ARS,250,,buy_it_now,gold_special,2044-05-07T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1426160749-guantes-nitrilo-negro-cajon-bulto-por-mayor-10-cajas-x-100-_JM,http://http2.mlstatic.com/D_814958-MLA76325879167_052024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,DEXAL-TOP GLOVE- NP - POWERCREST,,Nuevo,Nitrilo reforzado sin látex,Pack,1000,100,,,,,,,
MLA1675597374,Guantes Nitrilo Negro Printex Reforzados Anmat  X 100 Talle Xl,new,17320.87,ARS,1,,buy_it_now,gold_special,2044-02-15T04:00:00.000Z,https://www.mercadolibre.com.ar/guantes-nitrilo-negro-printex-reforzados-anmat-x-100-talle-xl/p/MLA27993515,http://http2.mlstatic.com/D_691784-MLU74087453361_012024-I.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Printex,Negro,Nuevo,Nitrilo Negro,Pack,10,100,,07792366257121,,,,,
MLA1408962309,Nitrilo Negro Cajon Bulto X Mayor 10 Cajas X 100 Powercrest,new,60930.0,ARS,250,,buy_it_now,gold_special,2044-02-09T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1408962309-nitrilo-negro-cajon-bulto-x-mayor-10-cajas-x-100-powercrest-_JM,http://http2.mlstatic.com/D_615678-MLA72719617600_112023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Powercrest,,Nuevo,Nitrilo Negro,Pack,10,1000,,,,,,,
MLA1103884199,Guantes De Nitrilo Descartable Resistente Premium Caja X 100,new,8299.0,ARS,5000,,buy_it_now,gold_special,2041-09-12T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1103884199-guantes-de-nitrilo-descartable-resistente-premium-caja-x-100-_JM,http://http2.mlstatic.com/D_789643-MLA74979123735_032024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,ONE GLOVE,,Nuevo,Nitrilo negro,Pack,100,100,,,,,,,
MLA1145778707,Guantes Descartables Antideslizantes Mediglove Color Azul Talle M De Nitrilo X 100 Unidades,new,8069.03,ARS,5000,,buy_it_now,gold_special,2042-07-02T04:00:00.000Z,https://www.mercadolibre.com.ar/guantes-descartables-antideslizantes-mediglove-color-azul-talle-m-de-nitrilo-x-100-unidades/p/MLA18616877,http://http2.mlstatic.com/D_607699-MLA48772229259_012022-I.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Mediglove,Azul,Nuevo,Nitrilo,Unidad,1,100,,,,,,,
MLA1432644311,Guantes Nitrilo Negro Mediglove Reforzado Anmat Cajón X 1000 Talle Xl,new,103705.0,ARS,50,,buy_it_now,gold_special,2044-06-08T04:00:00.000Z,https://www.mercadolibre.com.ar/guantes-nitrilo-negro-mediglove-reforzado-anmat-cajon-x-1000-talle-xl/p/MLA35950822,http://http2.mlstatic.com/D_839828-MLU75702338824_042024-I.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Mediglove,Negro,Nuevo,Reforzado,Pack,1000,100,,7798188570844,,,,,
MLA1119548259,Guantes Nitrilo Negro. Reforzado  Mediglove X 3 Cajas,new,28800.0,ARS,50000,,buy_it_now,gold_special,2042-01-09T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1119548259-guantes-nitrilo-negro-reforzado-mediglove-x-3-cajas-_JM,http://http2.mlstatic.com/D_772291-MLA74323196314_022024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Mediglove,,Nuevo,Nitrilo,Caja,100,100,,,,,,,
MLA1737748570,Guantes De Nitrilo Descartables Caja X100 Unidades Color Negro Talle L,new,8933.0,ARS,1,,buy_it_now,gold_special,2044-04-07T04:00:00.000Z,https://www.mercadolibre.com.ar/guantes-de-nitrilo-descartables-caja-x100-unidades-color-negro-talle-l/p/MLA27967990,http://http2.mlstatic.com/D_918413-MLU74207181895_012024-I.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Powercrest,Negro,Nuevo,Nitrilo,,100,100,,7798130180466,,,,,
MLA1173841686,Guantes Negros De Nitrilo Eurostil Peluqueria X 20u Talle S,new,4700.0,ARS,1,,buy_it_now,gold_special,2042-09-17T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1173841686-guantes-negros-de-nitrilo-eurostil-peluqueria-x-20u-talle-s-_JM,http://http2.mlstatic.com/D_956731-MLA51650044055_092022-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Eurostil,,Nuevo,Nitri Nitrile,Unidad,1,,,7798136495519,,,,,
MLA1112633423,Guantes De Nitrilo 100 Uds Sin Polvo Celeste Talle M ,new,7599.0,ARS,1,,buy_it_now,gold_special,2041-11-11T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1112633423-guantes-de-nitrilo-100-uds-sin-polvo-celeste-talle-m-_JM,http://http2.mlstatic.com/D_825545-MLA73505858287_122023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,TOPGLOVE - ELARA,,Nuevo,Nitrilo sin polvo,Pack,100,100,,,,,,,
MLA1412814515,Guantes De Nitrilo Suplimed Marca Lider Con Anmat Talles,new,7299.0,ARS,1,,buy_it_now,gold_special,2044-02-28T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1412814515-guantes-de-nitrilo-suplimed-marca-lider-con-anmat-talles-_JM,http://http2.mlstatic.com/D_761630-MLA74908574347_032024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Guantes,,Nuevo,Guantes de Nitrilo,Pack,100,100,,,,,,,
MLA1143155684,Guantes Descartables Antideslizantes Mediglove Reforzado Color Negro Talle Xl De Nitrilo En Pack De 10 X 100 Unidades,new,87915.2,ARS,5000,,buy_it_now,gold_special,2042-06-13T04:00:00.000Z,https://www.mercadolibre.com.ar/guantes-descartables-antideslizantes-mediglove-reforzado-color-negro-talle-xl-de-nitrilo-en-pack-de-10-x-100-unidades/p/MLA18615879,http://http2.mlstatic.com/D_887668-MLU73129286794_122023-I.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Mediglove,Negro,Nuevo,Reforzado,Pack,10,100,,,,,,,
MLA1562195200,Caja X100 De Guantes De Nitrilo Negro Marca Powercrest Anmat,new,6289.0,ARS,50,,buy_it_now,gold_special,2043-11-05T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1562195200-caja-x100-de-guantes-de-nitrilo-negro-marca-powercrest-anmat-_JM,http://http2.mlstatic.com/D_649625-MLA75473974084_042024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Guantes,,Nuevo,Guantes de Nitrilo,Unidad,1,100,,,,,,,
MLA1394227133,Guantes De Nitrilo Color Rosa X 100u Sin Polvo,new,7836.55,ARS,1,,buy_it_now,gold_special,2043-10-27T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1394227133-guantes-de-nitrilo-color-rosa-x-100u-sin-polvo-_JM,http://http2.mlstatic.com/D_701741-MLA73735105602_012024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,GC PRODUCTOS DETAILING,,Nuevo,Nitrilo Color Rosa,Pack,100,100,,,,,,,
MLA1428403526,Guantes Nitrilo Negro X20u Talle Ver Para Resina No Se Pega ,new,4999.02,ARS,1,,buy_it_now,gold_special,2043-05-29T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1428403526-guantes-nitrilo-negro-x20u-talle-ver-para-resina-no-se-pega-_JM,http://http2.mlstatic.com/D_776506-MLA69773815718_062023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Para Resina,,Nuevo,Nitrilo,Pack,1,20,,,,,,,
MLA1133842468,Guantes Descartables Antideslizantes Np Color Lavanda Talle L De Nitrilo En Pack De 10 X 100 Unidades,new,102840.0,ARS,50,,buy_it_now,gold_special,2042-04-20T04:00:00.000Z,https://www.mercadolibre.com.ar/guantes-descartables-antideslizantes-np-color-lavanda-talle-l-de-nitrilo-en-pack-de-10-x-100-unidades/p/MLA18616486,http://http2.mlstatic.com/D_822331-MLU72636677789_112023-I.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,NP,Lavanda,Nuevo,,Pack,10,100,,17792904001169,31.6 cm,4160 g,,,
MLA1774934748,Caja Guantes Nitrilo Negro Reforzado Gastronomia X100 Uni,new,9400.0,ARS,500,,buy_it_now,gold_special,2044-05-11T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1774934748-caja-guantes-nitrilo-negro-reforzado-gastronomia-x100-uni-_JM,http://http2.mlstatic.com/D_694595-MLA76220754220_052024-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,AntePlast,,Nuevo,Nitrilo,Pack,1,100,,,,,,,
MLA1162383863,Guantes Descartables Antideslizantes Np Color Azul Talle M De Nitrilo X 100 Unidades,new,11900.0,ARS,500,,buy_it_now,gold_special,2042-08-28T04:00:00.000Z,https://www.mercadolibre.com.ar/guantes-descartables-antideslizantes-np-color-azul-talle-m-de-nitrilo-x-100-unidades/p/MLA18616460,http://http2.mlstatic.com/D_959626-MLU72636564587_112023-I.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,NP,Azul,Nuevo,,Unidad,1,100,,,,,,,
MLA1751296050,Guantes Nitrilo Descartable Negro Premium Con Anmat X 100u Talle L,new,7390.75,ARS,1,,buy_it_now,gold_special,2044-04-19T04:00:00.000Z,https://www.mercadolibre.com.ar/guantes-nitrilo-descartable-negro-premium-con-anmat-x-100u-talle-l/p/MLA34177343,http://http2.mlstatic.com/D_756608-MLU75053952701_032024-I.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,De Pascale,Negro,Nuevo,Nitrilo,Pack,100,100,,0754697476890,,,,,
MLA1129961278,Guantes De Nitrilo Negro X 10 Pares + Regalo,new,4000.0,ARS,1,,buy_it_now,gold_special,2043-08-11T17:45:38.000Z,https://articulo.mercadolibre.com.ar/MLA-1129961278-guantes-de-nitrilo-negro-x-10-pares-regalo-_JM,http://http2.mlstatic.com/D_728704-MLA72435926212_102023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Estandar,,Nuevo,Nitrilo negro,Pack,20,,,,,,,,
MLA1224499129,Guantes De Nitrilo Descartables Negro Printex X100 Xs S M L,new,8202.0,ARS,50,,buy_it_now,gold_special,2042-10-30T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1224499129-guantes-de-nitrilo-descartables-negro-printex-x100-xs-s-m-l-_JM,http://http2.mlstatic.com/D_867843-MLA53602670939_022023-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Printex,,Nuevo,Nitrilo Negro,Caja,100,100,,,,,,,
MLA1123818859,Guantes De Latex Descartables X 100 Unidades ''m'',new,6310.0,ARS,50,,buy_it_now,gold_special,2042-02-11T04:00:00.000Z,https://articulo.mercadolibre.com.ar/MLA-1123818859-guantes-de-latex-descartables-x-100-unidades-m-_JM,http://http2.mlstatic.com/D_967925-MLA49291918201_032022-O.jpg,MLA409140,MLA-DISPOSABLE_GLOVES,Dexal,,Nuevo,Medium,Pack,100,100,,,,,,,
